"","pair1","pair2","Yfrom","Yuntil","correlation","observation","p"
"55881","P0238","P0672",2012,2020,0.316957733263147,355,1.00191445921017e-09
"55886","P0238","P0679",2012,2020,0.357671660855157,344,8.07737474614314e-12
"55891","P0238","P0689",2012,2020,0.20806633783251,385,3.88193435987068e-05
"55912","P0238","P0717",2012,2020,0.470053086452228,403,1.5243670639194e-23
"55913","P0238","P0718",2012,2020,0.289016811303426,363,2.05108702525059e-08
"55917","P0238","P0722",2012,2020,0.379719588213442,346,2.60552907944647e-13
"55918","P0238","P0723",2012,2020,0.176512540405448,366,0.000693835098259806
"55919","P0238","P0725",2012,2020,0.27191319016153,355,1.95532832544504e-07
"55934","P0238","P0743",2012,2020,0.130970830839874,356,0.0133937850027989
"55935","P0238","P0744",2012,2020,-0.206921525328556,378,5.04256164145946e-05
"55937","P0238","P0746",2012,2020,0.188827189564695,328,0.000586619640846755
"55939","P0238","P0749",2012,2020,0.257324559735536,380,3.66572657319743e-07
"55941","P0238","P0751",2012,2020,0.354078863925733,340,1.76899834136687e-11
"55948","P0238","P0758",2012,2020,0.459290108748129,324,2.59877453813564e-18
"55950","P0238","P0760",2012,2020,0.394526969646439,335,6.3593371594956e-14
"55951","P0238","P0761",2012,2020,0.413034700076768,331,4.54724573273141e-15
"55955","P0238","P0765",2012,2020,0.428623854015203,328,4.33655816958541e-16
"55972","P0238","P0782",2012,2020,0.202049310682716,405,4.2050109642932e-05
"55973","P0238","P0785",2012,2020,0.119407243428831,381,0.0197309529797949
"55974","P0238","P0786",2012,2020,0.369699134269312,428,2.61703435761712e-15
"55979","P0238","P0795",2012,2020,0.341913549990956,372,1.22067972408898e-11
"55980","P0238","P0796",2012,2020,0.344163057398186,381,4.91957209219395e-12
"55981","P0238","P0797",2012,2020,0.381906492481305,364,4.37567401153053e-14
"55982","P0238","P0799",2012,2020,0.390358526659267,345,5.27588608517959e-14
"55983","P0238","P0800",2012,2020,0.529244907960432,426,4.01274064046425e-32
"55985","P0238","P0802",2012,2020,0.415526760760693,451,2.96652191956049e-20
"55986","P0238","P0803",2012,2020,0.219874187188132,348,3.50824139126909e-05
"55987","P0238","P0804",2012,2020,0.459959936727014,466,8.95870758815899e-26
"55989","P0238","P0807",2012,2020,0.439520839460951,367,9.11144063188617e-19
"55991","P0238","P0810",2012,2020,0.351743793589952,360,6.35415654029254e-12
"55994","P0238","P0813",2012,2020,0.293837891358817,364,1.10741388479729e-08
"55995","P0238","P0814",2012,2020,0.369748359507433,350,8.83793886514396e-13
"55996","P0238","P0815",2012,2020,0.312889991205143,337,4.34200157813755e-09
"55997","P0238","P0816",2012,2020,0.47195865839103,481,4.72621459440899e-28
"55998","P0238","P0818",2012,2020,0.118462739336098,390,0.0192740262434245
"56003","P0238","P0824",2012,2020,0.348116209363622,352,1.8256034619707e-11
"56004","P0238","P0826",2012,2020,0.37004853240759,343,1.42784023127126e-12
"56005","P0238","P0827",2012,2020,0.366003340937279,338,3.74562310626028e-12
"56006","P0238","P0828",2012,2020,0.32129091007563,343,1.122704559492e-09
"56009","P0238","P0833",2012,2020,0.299568577172729,345,1.38771228173957e-08
"56010","P0238","P0834",2012,2020,0.35708697652692,409,9.5886467224471e-14
"56016","P0238","P0840",2012,2020,0.520377495561063,381,8.00312759530144e-28
"56023","P0238","P0851",2012,2020,0.377391976866344,408,2.94236473972523e-15
"56027","P0238","P0857",2012,2020,0.40619241993217,366,5.67827874985959e-16
"56028","P0238","P0858",2012,2020,0.381426706438914,343,2.5396911345387e-13
"56037","P0238","P0868",2012,2020,0.330583537285527,336,5.20991979078289e-10
"56038","P0238","P0869",2012,2020,0.197431404843511,390,8.66775448307975e-05
"56040","P0238","P0871",2012,2020,0.430164883038243,391,4.83180025671879e-19
"56043","P0238","P0874",2012,2020,0.366725569396702,390,7.36247934499156e-14
"56045","P0238","P0876",2012,2020,0.592379806931883,555,7.21017222736557e-54
"56048","P0238","P0879",2012,2020,0.531778226539968,649,1.17726451281231e-48
"56049","P0238","P0880",2012,2020,0.549209622878252,475,8.88199552415688e-39
"56051","P0238","P0882",2012,2020,0.487756249580674,339,1.1588107505156e-21
"56052","P0238","P0883",2012,2020,0.41158963059374,341,2.25121774827802e-15
"56053","P0238","P0884",2012,2020,0.307786071468439,709,5.05641987844562e-17
"56054","P0238","P0885",2012,2020,0.214534374542908,354,4.70845938795339e-05
"56055","P0238","P0886",2012,2020,0.313626455781509,338,3.77057641479651e-09
"56056","P0238","P0887",2012,2020,0.383858554722426,444,4.89738653344001e-17
"56058","P0238","P0889",2017,2020,0.189480618237477,167,0.0141868597601284
"56059","P0238","P0890",2012,2020,0.343220164079445,438,1.48884823862142e-13
"56061","P0238","P0892",2012,2020,0.311061152979964,346,3.37056797479183e-09
"56064","P0238","P0898",2017,2020,0.54700263392831,230,2.3827477086756e-19
"56067","P0238","P0902",2012,2020,0.3224974141453,435,5.50692051837673e-12
"56071","P0238","P0906",2012,2020,0.471895439536777,434,1.88625704325251e-25
"56072","P0238","P0907",2012,2020,0.395577080552981,444,4.4011914912225e-18
"56073","P0238","P0908",2012,2020,0.547679627209307,429,6.02940040930545e-35
"56086","P0238","P0931",2012,2020,0.282587710118086,499,1.29142560016002e-10
"56092","P0238","P0947",2012,2016,0.416605119643549,215,1.95610102778853e-10
"56094","P0238","P0950",2012,2016,-0.21078680919608,302,0.000224756673061402
"56115","P0238","P1031",2012,2016,-0.222426386074052,302,9.6881324850293e-05
"56129","P0238","P1064",2012,2016,0.253975459421631,209,0.000206695762503875
"56134","P0238","P1071",2012,2016,0.394091011323756,248,1.2170200542681e-10
"56135","P0238","P1072",2012,2016,0.604575845007248,352,1.86265261579866e-36
"58593","P0246","P0528",2012,2020,0.489708361217463,479,2.94467812711784e-30
"58643","P0246","P0645",2012,2020,0.40750495451008,618,4.00732000528137e-26
"58646","P0246","P0654",2012,2020,0.314829161894366,359,1.05955474829461e-09
"58673","P0246","P0717",2012,2020,0.490566401954369,335,1.0933869350236e-21
"58691","P0246","P0749",2012,2020,0.256705911148389,313,4.20979370690337e-06
"58693","P0246","P0751",2012,2020,0.667449231237794,231,3.73749967839692e-31
"58721","P0246","P0786",2012,2020,0.619575888959029,335,6.70170736995266e-37
"58728","P0246","P0800",2012,2020,0.556730522633912,403,3.53003696684526e-34
"58730","P0246","P0802",2012,2020,0.235387774600058,423,9.78836830015725e-07
"58732","P0246","P0804",2012,2020,0.577433364251107,432,8.8797952425687e-40
"58741","P0246","P0816",2012,2020,0.524643513186283,455,1.52697150338052e-33
"58753","P0246","P0834",2012,2020,0.514364710992834,350,4.94616516357811e-25
"58759","P0246","P0840",2012,2020,0.551304894984461,304,1.43514305322409e-25
"58783","P0246","P0876",2012,2020,0.444742954586233,535,2.39273189302629e-27
"58786","P0246","P0879",2012,2020,0.46553887578627,644,5.94107977595347e-36
"58787","P0246","P0880",2012,2020,0.595237901240837,440,1.58498199156748e-43
"58791","P0246","P0884",2012,2020,0.255214944855896,704,6.2543926013191e-12
"58794","P0246","P0887",2012,2020,0.440910881940988,373,3.57132964687024e-19
"58795","P0246","P0889",2017,2020,0.384303038195787,136,3.85627723748913e-06
"58799","P0246","P0898",2017,2020,0.584089278944193,214,5.73589360193472e-21
"58806","P0246","P0907",2012,2020,0.545076626097639,388,2.08322113345507e-31
"58807","P0246","P0908",2012,2020,0.451606401622552,384,1.07481802889421e-20
"58816","P0246","P0931",2012,2020,0.494926717853476,433,3.89342096316306e-28
"58856","P0246","P1072",2012,2016,0.586472983670115,331,5.73273471867312e-32
"60170","P0248","P1304",1988,1995,0.307069473368931,327,1.43581656597329e-08
"60179","P0248","P1331",1988,1995,0.5486969279191,390,4.84954303628138e-32
"60184","P0248","P1336",1988,1995,0.429849257148812,540,1.08108063638045e-25
"60186","P0248","P1338",1988,1995,0.361241349370065,289,2.45951156047767e-10
"65386","P0271","P0315",2017,2020,0.382556716847787,104,6.13036294968312e-05
"65483","P0271","P0528",2012,2020,0.262713123007116,497,2.73402479383626e-09
"65527","P0271","P0645",2012,2020,0.279916659793583,631,8.00173459347649e-13
"65530","P0271","P0654",2012,2020,0.134180569650271,373,0.00947280628223295
"65563","P0271","P0717",2012,2020,0.266309222889316,357,3.27957805168031e-07
"65581","P0271","P0744",2012,2020,-0.49165655985622,261,2.72654084996737e-17
"65584","P0271","P0749",2012,2020,0.149220922231134,322,0.00731191592804738
"65586","P0271","P0751",2012,2020,0.499912181110082,240,1.40400958619376e-16
"65595","P0271","P0761",2012,2020,0.293935823925734,215,1.17589565567936e-05
"65612","P0271","P0786",2012,2020,0.394061579115634,365,5.22181259441726e-15
"65617","P0271","P0795",2012,2020,0.343313938609836,278,4.15218278490875e-09
"65618","P0271","P0796",2012,2020,0.427564295088502,289,2.84056816073687e-14
"65621","P0271","P0800",2012,2020,0.404066471669913,410,1.55618596893001e-17
"65623","P0271","P0802",2012,2020,0.0971515488208984,431,0.0438175599333774
"65624","P0271","P0804",2012,2020,0.348216321705648,446,3.68945649608679e-14
"65634","P0271","P0816",2012,2020,0.382072425954163,463,1.53406771830878e-17
"65636","P0271","P0818",2012,2020,-0.131916797137833,339,0.0150777810775736
"65643","P0271","P0834",2012,2020,0.264766824122682,378,1.74977835170551e-07
"65649","P0271","P0840",2012,2020,0.298280033096164,333,2.86545293534765e-08
"65654","P0271","P0851",2012,2020,0.161876054888987,349,0.00241915187714359
"65671","P0271","P0871",2012,2020,0.354643218106237,318,7.40721208884149e-11
"65676","P0271","P0876",2012,2020,0.314620229320029,541,6.78106898759242e-14
"65679","P0271","P0879",2012,2020,0.329689139191758,651,5.69897561187457e-18
"65680","P0271","P0880",2012,2020,0.380532394762704,456,3.68237606196456e-17
"65684","P0271","P0884",2012,2020,0.16633960216297,713,8.0084225576805e-06
"65687","P0271","P0887",2012,2020,0.229092754772168,403,3.37350510184304e-06
"65688","P0271","P0889",2017,2020,0.217250184602811,148,0.00799433933123374
"65693","P0271","P0898",2017,2020,0.383924606150095,221,3.57260503832497e-09
"65696","P0271","P0902",2012,2020,0.204734774939301,372,6.95834541903797e-05
"65700","P0271","P0906",2012,2020,0.312853045657195,381,4.26493991094938e-10
"65701","P0271","P0907",2012,2020,0.360777363572619,405,6.7902930536597e-14
"65702","P0271","P0908",2012,2020,0.335343642042446,394,8.25100108669744e-12
"65709","P0271","P0931",2012,2020,0.360122302773753,449,3.39762682941249e-15
"65743","P0271","P1071",2012,2016,0.42048471424666,205,3.45098085560968e-10
"65744","P0271","P1072",2012,2016,0.41633903679183,339,1.20834991674203e-15
"66172","P0274","P0299",2017,2020,0.450015315445756,82,2.21765267393789e-05
"66178","P0274","P0315",2017,2020,0.377946555308706,103,8.28667293667882e-05
"66282","P0274","P0528",2012,2020,0.320909734951147,496,2.41498454870697e-13
"66334","P0274","P0645",2012,2020,0.203252138367902,635,2.39519594685406e-07
"66337","P0274","P0654",2012,2020,0.161217121147901,374,0.00176096628023152
"66370","P0274","P0717",2012,2020,0.297215403874994,354,1.18652735929338e-08
"66387","P0274","P0744",2012,2020,-0.403418094530911,260,1.34995239900768e-11
"66389","P0274","P0749",2012,2020,0.264929627737878,318,1.65408476310029e-06
"66390","P0274","P0751",2012,2020,0.526131467415961,242,1.24651235547403e-18
"66400","P0274","P0761",2012,2020,0.455872498732334,219,1.22889320584528e-12
"66417","P0274","P0786",2012,2020,0.416588958146971,360,1.51890664247968e-16
"66421","P0274","P0795",2012,2020,0.4397867892292,276,1.75530790633202e-14
"66422","P0274","P0796",2012,2020,0.489356479723063,286,1.25636995374874e-18
"66425","P0274","P0800",2012,2020,0.425877224226195,407,2.31243077259603e-19
"66427","P0274","P0804",2012,2020,0.425704329136278,440,8.52380511626833e-21
"66434","P0274","P0813",2012,2020,0.431183728093572,248,1.19151873307851e-12
"66437","P0274","P0816",2012,2020,0.493103325429181,456,2.58482688479026e-29
"66446","P0274","P0834",2012,2020,0.281841992527564,375,2.81471122178406e-08
"66452","P0274","P0840",2012,2020,0.292160024959716,332,5.89078035777363e-08
"66457","P0274","P0851",2012,2020,0.140516462572841,354,0.00810655923063588
"66473","P0274","P0871",2012,2020,0.378943699653555,314,3.67908120178611e-12
"66478","P0274","P0876",2012,2020,0.326758016105179,539,7.07241920227985e-15
"66481","P0274","P0879",2012,2020,0.348259997346303,643,9.01504054953618e-20
"66482","P0274","P0880",2012,2020,0.424952662394287,451,3.34676337115352e-21
"66484","P0274","P0882",2012,2020,0.416319158417592,260,2.54136286680445e-12
"66486","P0274","P0884",2012,2020,0.241186920003432,707,8.14768182760493e-11
"66489","P0274","P0887",2012,2020,0.382496527278752,386,6.77317350949154e-15
"66490","P0274","P0889",2017,2020,0.272517404340522,144,0.000951523399819993
"66491","P0274","P0890",2012,2020,0.236341789049324,377,3.49116890557991e-06
"66495","P0274","P0898",2017,2020,0.445590974555518,220,3.96365240466045e-12
"66498","P0274","P0902",2012,2020,0.215103222646738,373,2.79528811471232e-05
"66502","P0274","P0906",2012,2020,0.336964566851092,380,1.52728338426547e-11
"66503","P0274","P0907",2012,2020,0.352966151345719,405,2.5127994380882e-13
"66504","P0274","P0908",2012,2020,0.302067487378295,394,9.33581313973667e-10
"66514","P0274","P0931",2012,2020,0.322009335547035,451,2.43568165201465e-12
"66549","P0274","P1071",2012,2016,0.413947683743786,207,5.64764992264166e-10
"66550","P0274","P1072",2012,2016,0.365482572704917,342,3.01429493725969e-12
"68989","P0290","P0315",2017,2020,0.470762232967392,98,9.99445209195701e-07
"70221","P0293","P0315",2017,2020,0.555433342896251,101,1.65481959796757e-09
"70522","P0293","P0898",2017,2020,0.546210309794132,216,3.38407244268423e-18
"70657","P0294","P0749",2012,2020,0.155045440042252,310,0.00623065940189398
"70677","P0294","P0800",2012,2020,0.443978024457759,401,8.46635908461088e-21
"70678","P0294","P0802",2012,2020,0.22088883733822,417,5.27595694999283e-06
"70679","P0294","P0804",2012,2020,0.455640804706574,431,1.76057619875881e-23
"70686","P0294","P0816",2012,2020,0.472630450978553,453,1.37691727017799e-26
"70703","P0294","P0876",2012,2020,0.377261161231824,534,1.66374595780315e-19
"70704","P0294","P0879",2012,2020,0.414015172850766,642,5.58977435869007e-28
"70708","P0294","P0884",2012,2020,0.284346711080811,704,1.46600343747146e-14
"70746","P0294","P1071",2012,2016,0.496593723673973,196,1.3370224914765e-13
"70747","P0294","P1072",2012,2016,0.548647438292134,329,2.96908293913437e-27
"72035","P0299","P0315",2017,2020,0.506777731162636,103,4.70509368911565e-08
"72094","P0299","P0528",2017,2020,0.395791019850011,206,3.90125021379936e-09
"72107","P0299","P0560",2017,2020,0.259896887709205,121,0.0039914968735025
"72112","P0299","P0576",2017,2020,0.187994109117267,173,0.0132538088478298
"72132","P0299","P0645",2017,2020,0.298966462730247,233,3.38969757514274e-06
"72135","P0299","P0654",2017,2020,0.207994134404493,144,0.0123634284235665
"72158","P0299","P0717",2017,2020,0.493696764534432,137,8.78224642536374e-10
"72169","P0299","P0744",2017,2020,-0.308153993820479,100,0.0018142304038683
"72173","P0299","P0751",2017,2020,0.645888382048211,99,5.24884541225199e-13
"72181","P0299","P0761",2017,2020,0.700931272475859,82,2.27168693164039e-13
"72196","P0299","P0786",2017,2020,0.582409607005364,143,2.34690346727504e-14
"72201","P0299","P0795",2017,2020,0.557932902531113,114,1.12664634210396e-10
"72202","P0299","P0796",2017,2020,0.557005637455089,121,3.24866908156835e-11
"72203","P0299","P0797",2017,2020,0.484499883598389,108,1.07791686606553e-07
"72205","P0299","P0800",2017,2020,0.489143143480234,161,4.58315126145107e-11
"72206","P0299","P0802",2017,2020,0.153723251630169,172,0.0440784709863915
"72208","P0299","P0804",2017,2020,0.538739598232945,173,2.07733413431234e-14
"72209","P0299","P0807",2017,2020,0.562883328846821,112,1.04871016854782e-10
"72211","P0299","P0810",2017,2020,0.398476975379035,95,6.34983139764332e-05
"72213","P0299","P0813",2017,2020,0.605746661440846,89,3.18982761652103e-10
"72214","P0299","P0814",2017,2020,0.544674666393508,93,1.6609711712154e-08
"72216","P0299","P0816",2017,2020,0.557382386743593,180,4.41061302809076e-16
"72220","P0299","P0826",2017,2020,0.566807572737932,89,7.02302676771737e-09
"72225","P0299","P0834",2017,2020,0.420326685606294,144,1.56295138924387e-07
"72231","P0299","P0840",2017,2020,0.499208998411698,132,1.10957553997653e-09
"72244","P0299","P0871",2017,2020,0.507115424652405,127,1.17183099764224e-09
"72249","P0299","P0876",2017,2020,0.359391817238873,213,6.82773030424314e-08
"72252","P0299","P0879",2017,2020,0.397458566528207,244,1.16331964221025e-10
"72253","P0299","P0880",2017,2020,0.560773398976236,183,1.51099231235041e-16
"72255","P0299","P0882",2017,2020,0.620205355245092,105,1.71857580475709e-12
"72257","P0299","P0884",2017,2020,0.20629534146659,272,0.000618111981389838
"72260","P0299","P0887",2017,2020,0.371927251519141,163,1.01644563113508e-06
"72261","P0299","P0889",2017,2020,0.352653725447855,146,1.26775462035822e-05
"72262","P0299","P0890",2017,2020,0.331026854515838,156,2.43332969105124e-05
"72265","P0299","P0898",2017,2020,0.435373253244785,222,1.10475824882851e-11
